author,date,text
MobsCanParry,2020-11-01 15:26:02,"RT @neeratanden: Actually, socialists aren't Democrats.  They have their own political party. https://t.co/IfwGHYH2Sf"
DanielFHart,2020-11-01 15:26:02,"RT @FerrazzanoJay: Pretty much everything that Republicans accused of Democrats  since the start of the Tea Party movement in 2009, turns o…"
yodameister,2020-11-01 15:26:02,@JackOffTwiter1 @JoeBiden @_JustAsIAmy @senatemajldr You meant Pelosi.  She blocked 1.5 trillion aid bill.  No pork.
Michael67386234,2020-11-01 15:26:02,"@JoeBiden Trump is opening America up. You plan to keep hiding in your basement, keeping small business closed and… https://t.co/KnPPm5HkWS"
dmacginty1,2020-11-01 15:26:02,"RT @realDonaldTrump: Biden wants to LOCKDOWN our Country, maybe for years. Crazy! There will be NO LOCKDOWNS. The great American Comeback i…"
CaroleB49770621,2020-11-01 15:26:02,@MattNegrin @fred_guttenberg I would just like to say give Biden a mic. He should be afforded the same opportunity… https://t.co/XosSkz5cy8
DawnSchmitz,2020-11-01 15:26:02,RT @springsteen: This is @joebiden’s hometown. This is more than where he’s from. This is who he’s for. https://t.co/6ZSK3dXY4H
MeowSiamese,2020-11-01 15:26:02,"RT @NatashaBertrand: New: As Giuliani dug for dirt on Biden, waged shadow diplomatic campaigns in Venezuela and Turkey, and spoke regularly…"
kdog2525,2020-11-01 15:26:02,"RT @brianklaas: Every interviewer, commentator, pundit, etc. who believes in democracy needs to respond to this authoritarian drivel by exp…"
MagaRosco,2020-11-01 15:26:02,"Trump Train swarms Biden Bus 
on I-35, and President is delighted - 
Austin American-Statesman -… https://t.co/jZI11cGQ0N"
fedupwNy,2020-11-01 15:26:02,"RT @DonaldJTrumpJr: The Pittsburgh Post-Gazette has not endorsed a Republican for president since 1972.

Today they endorsed @realDonaldTru…"
allcorgis,2020-11-01 15:26:02,RT @KevinMKruse: Jason Miller — the Trump toady who was accused of slipping an abortion pill into the drink of a mistress — is on TV today…
John83305472,2020-11-01 15:26:02,Tenor fe. Vote Biden.
GadaboutH,2020-11-01 15:26:02,@JoeBiden https://t.co/aWk4F6on0i
Vickistormoen,2020-11-01 15:26:02,"RT @JudicialWatch: ""It's a FBI/DOJ cover-up. They knew that Biden knew about Hunter #Biden's business dealings in China and Ukraine. There'…"
ladybugze,2020-11-01 15:26:02,RT @realDonaldTrump: I ran for office 4 years ago because I could not sit by &amp; watch any longer as a small group of Washington Insiders con…
LynnMabe1,2020-11-01 15:26:02,"RT @LLinWood: What do George Soros, Bill Gates, China, Russia, Iran, North Korea, Mainstream Media, Socialist Media, Biden, Clinton, Obama,…"
gratefulAC19,2020-11-01 15:26:02,"RT @toddstarnes: Biden in Detroit: ""I don't need you to get me elected."""
paulson_dwight,2020-11-01 15:26:02,Lots of “walking back” predictions today by Twitter so MSM can say we called it right. I call it a #CYA.
OleVetUSAF,2020-11-01 15:26:02,"RT @KassandraSeven: Stevie Wonder performing at Joe Biden and Former President Obama's rally in Detroit, MI tonight

https://t.co/BimpKR6DFa"
3208elialF,2020-11-01 15:26:02,RT @nypost: Smoking-gun email reveals how Hunter Biden introduced Ukrainian businessman to VP dad https://t.co/ZYP8oyu2pi https://t.co/Hcgi…
dej388,2020-11-01 15:26:02,RT @CattHarmony: Hunter Biden has child porn on his laptops &amp; is linked to human trafficking. It's not a surprise that Biden won't sign The…
pewtergod,2020-11-01 15:26:02,@PaulDeCristofo4 @JollyMollyRoger @Luvnediting @lovemoz1wtp @ColleenHenley @maladamus @obx_lisa @polidan_sharon… https://t.co/KYuyQV6GYs
shabbs69,2020-11-01 15:26:02,RT @seanhannity: Biden Campaign Staffer Introduces Kamala Harris as ‘the Next President of the United States’ https://t.co/hYDHJdsSyU
starryann,2020-11-01 15:26:02,@eavesdropann what a difference under Obama/Biden hostages were left to fend for themselves under Trump they are being brought home.
yugenro,2020-11-01 15:26:02,"RT @JohnCleese: Watching Trump supporters harassing Biden's bus reminds me of something I've never understood 

Why they believe that peopl…"
GuruLidar,2020-11-01 15:26:03,RT @RichardGrenell: Yikes! Mayor Pete says a total lockdown across the country is being considered by Joe Biden.
tryingalways,2020-11-01 15:26:03,"RT @tribelaw: Listen to Fauci. Save your family. Vote for Biden/Harris on Tuesday. 
https://t.co/8aAivWZ3GP"
RedPilledRogue,2020-11-01 15:26:02,It’s clear as day that Dr. Fauci and his “experts” do not have the best interests of the American people at heart.… https://t.co/WN5ZZNQCbj
NRPitter,2020-11-01 15:26:03,I promise and I have!
draiochta14,2020-11-01 15:26:03,"RT @RadioFreeTom: ""The party we once called home exists now as a corrupted shell of its former self, informed by neither principle nor phil…"
KohneFire,2020-11-01 15:26:03,"RT @ROBERTPATRIO: 🇺🇸🇺🇸🇺🇸 AMERICA "" JOE BIDEN SAYS HE WILL END PRESIDENT TRUMP'S 🇺🇸 $ TWO TRILLION DOLLARS TAX CUTS EVEN IF THE AMERICAN PEO…"
Robert_b70,2020-11-01 15:26:03,RT @seanhannity: Biden Campaign Staffer Introduces Kamala Harris as ‘the Next President of the United States’ https://t.co/hYDHJdsSyU
Cindy58130871,2020-11-01 15:26:03,"RT @RichardVeii: Democrats have been shifting to Trump all year long and now they are coming home to our President! Welcome!

Report: Democ…"
GWHMoline,2020-11-01 15:26:03,"RT @TeamJoe: We cannot afford to have anyone sit this election out — there’s too much at stake.

We need all hands on deck. Ready to get to…"
Felicitydesigns,2020-11-01 15:26:03,RT @BillStahlJr: I am a veteran and a Republican! But we cannot allow this administration four more years. #VetsAgainstTrump #BidenHarris20…
jeremiahbrown57,2020-11-01 15:26:03,RT @marklevinshow: BIG endorsement
DemocratsUp,2020-11-01 15:26:03,"RT @therecount: .@PeteButtigieg to @jaketapper: ""Joe Biden's been very clear, has a strategy, has a plan ... Meanwhile, Donald Trump's plan…"
Baetis2,2020-11-01 15:26:03,"@ErieNewsNow Typical AP leftist propaganda. This is why only Democrats subscribe to newspapers anymore. 
100% Enemy of the People!"
TweetMemeTokyo,2020-11-01 15:26:03,"RT @PpollingNumbers: Florida Poll:

Biden 51% (+4)
Trump 47%

RMG Research 
(LV, 10/28-10/30)"
Richard05591805,2020-11-01 15:26:03,RT @ScottAdamsSays: You would have to believe the Fine People Hoax is true to conclude that Biden has better character than Trump. If you k…
tallnhnsm,2020-11-01 15:26:03,Vote RED🔴 and SAVE 🇺🇸DONALD J TRUMP
rmack2x,2020-11-01 15:26:03,RT @bluesbuster11: @AlexBerenson @realDonaldTrump @JoeBiden Selfish? The man who never stops working and has been targeted and smeared and…
roycearonie,2020-11-01 15:26:03,"RT @queeralamode: Biden on the US looting Syrian oil fields: 

“That's a point of leverage because the Syrian government would love to have…"
Carolynyadayada,2020-11-01 15:26:03,RT @LouDobbs: CEO of Hunter Biden-tied firm agrees to provide documents to Senate https://t.co/5DkoSi6npZ via @JustTheNews
jengeorgetx,2020-11-01 15:26:03,"RT @TeaPainUSA: Let. This. Sink. In.  

Trump praised the lawless behavior of his own mob who tried to run Joe Biden’s campaign bus off the…"
2018XCharmed,2020-11-01 15:26:03,"I don't know how you can be an asshole, and not see Trump for who he is? A racist, a homophobe, a moron who denies… https://t.co/xDjSKcecSk"
Yomeliss7,2020-11-01 15:26:03,RT @WilliamMillen5: @JoeBiden 47 years later?  Now you are going to do something?
luvdmb1979,2020-11-01 15:26:03,"RT @AndyPuzder: By the numbers (not Biden) Trump tax cuts were for the middle class not the rich. In 2018, all taxpayers saved $64 billion…"
Joschmellen,2020-11-01 15:26:03,"RT @voxdotcom: In the Great Lakes swing states, most Democrats are voting in the #2020election by mail. 

Gerrymandered GOP-run legislature…"
durantine,2020-11-01 15:26:03,"RT @NatashaBertrand: New: As Giuliani dug for dirt on Biden, waged shadow diplomatic campaigns in Venezuela and Turkey, and spoke regularly…"
EarlBCurtis1,2020-11-01 15:26:03,"RT @atensnut: Joe Biden first ran for President in 1987 .... before a lot of you were born. 

We didn’t like him back then, either."
Matter_OF_Stats,2020-11-01 15:26:03,RT @TheRightMelissa: @realDonaldTrump Biden is hemorrhaging black male voters to Trump. The deciding votes this year is not suburban white…
Trish53371662,2020-11-01 15:26:03,"RT @9NEWSNANCY: The polls are lying!

Get out there and vote #Trump2020 #FlipTheHouse #KeepTheSenate #AmericansFightForFreedom https://t.co…"
McGuire53903424,2020-11-01 15:26:03,RT @nypost: Smoking-gun email reveals how Hunter Biden introduced Ukrainian businessman to VP dad https://t.co/ZYP8oyu2pi https://t.co/Hcgi…
jewelmasterfan1,2020-11-01 15:26:03,"RT @Brion_TV: If you don't have a firearm, find a friend that does.
https://t.co/P7COed9ah0"
stutts_tommy,2020-11-01 15:26:03,RT @Marechtare1: I hope this is a joke!!!
PatriotChicago,2020-11-01 15:26:03,"@JoeBiden While making a little something on the side, am I right?"
TrumpFranceInfo,2020-11-01 15:26:03,"RT @Randy64_fr: Mieux qu'un sondage...
🇺🇸 ""Pour la première fois depuis 1972, le Pittsburgh Post-Gazette a approuvé un républicain lors d'u…"
lilwvredhead,2020-11-01 15:26:03,"@springsteen @JoeBiden Bruce, that was beautiful."
Pamsta67,2020-11-01 15:26:03,"RT @dbongino: It’s Sunday, November 1st 2020, and the Obama/Biden administration was the most corrupt in US history.
#Obamagate"
wontchathink,2020-11-01 15:26:03,"RT @RWTrollPatrol: @realDonaldTrump NEW AD: From @rvat
 Former Director of the CIA under Bush @GenMhayden: ""If there is another term for Tr…"
yepsuzn,2020-11-01 15:26:03,RT @RichardGrenell: Yikes! Mayor Pete says a total lockdown across the country is being considered by Joe Biden.
GuyerGuyersusan,2020-11-01 15:26:03,@FBI @DOJPH  SHAME ON BOTH OF YOU. FIRE YOU ALL! YOU SHOW YOU BOTH HATE AMERICA. AND THE PEOPLE. YOU #COVER-UP THE… https://t.co/vs7ybDEoRN
athevs1,2020-11-01 15:26:03,RT @JoeNBC: The Boss.
aadamsaban,2020-11-01 15:26:03,@JoeBiden And you didn’t see them for the 47 years you served. Sleepy jo
MutatedReality,2020-11-01 15:26:03,RT @CheriJacobus: I accidentally acquired an old Hunter Biden laptop at a yard sale and then happened to run into Giuliani while walking ho…
jjl290,2020-11-01 15:26:03,"@JoeBiden Stay with Trump.
Joe Biden 47 years 0 accomplishments. Donald Trump 3 and 1/2 years. Middle East peace de… https://t.co/HqUthkURHc"
MariaMa18537179,2020-11-01 15:26:03,"RT @TheRightMelissa: Fake media &amp; twitter are upset Biden’s BUS was “harassed” 
Really? They don’t care when Trump supporters, human beings…"
redmoon_x,2020-11-01 15:26:03,"RT @Nigel_Farage: Joe Biden’s big financial backers are from Apple, Facebook, Google, Amazon. Is it any wonder that the Hunter Biden story…"
TraceyTorres,2020-11-01 15:26:03,#VoteBlueToEndTheNightmare
BarrySh62000603,2020-11-01 15:26:03,RT @RedHotCoach: That's a nasty man that @JoeBiden.
BandBComics,2020-11-01 15:26:03,Kendall of @flour____child  is a California native living in LA. who was recently featured on former VP Joe Biden’s… https://t.co/iDLOrCcpCD
L_M_Fisher,2020-11-01 15:26:03,I loved HRC but these two campaigns are not the same. HRC didn't maintain the consistent lead over Trump that Biden… https://t.co/J0jKyRqM6R
RenoNY,2020-11-01 15:26:03,"RT @ddale8: Trump on Biden: ""He called young Black men 'superpredators.' And he did it all the time."" We've found no record of Biden using…"
g_ggmt,2020-11-01 15:26:03,"@MujeebFarooqi22 @WashTimes @JoeBiden The sucker did nothing when Obama droning your mom and sister...

Stupid"
Liberalyogi,2020-11-01 15:26:03,"For the love of your fellow human beings and the health of our economy, PLEASE VOTE FOR JOE BIDEN!!!… https://t.co/wphI8vmJqh"
EverageJmyers,2020-11-01 15:26:03,"RT @kayleighmcenany: First time in nearly 40 YEARS...

Pittsburgh Post-Gazette endorses a Republican - President @realDonaldTrump‼️

“This…"
nnuzini,2020-11-01 15:26:03,RT @BobRmhenry1: Is that Nancy? https://t.co/NCc38zdPS9
LONEWOL69004366,2020-11-01 15:26:03,"‘A whole lot of hurt’: Fauci warns of covid-19 surge, offers blunt assessment of Trump’s response… https://t.co/4Jg9cHvVC4"
Juancaldanac,2020-11-01 15:26:03,"RT @realDonaldTrump: Biden wants to LOCKDOWN our Country, maybe for years. Crazy! There will be NO LOCKDOWNS. The great American Comeback i…"
JakeReif,2020-11-01 15:26:03,@EinCrespo1 @AslanEgia @MSarelson @KSoltisAnderson @TargetSmart They keep saying things like “Election Day is suppo… https://t.co/oZzMm6X0Mg
LivFree20,2020-11-01 15:26:03,Lol 😂
sassycheckinin,2020-11-01 15:26:03,"RT @kirstiealley: The FAMOUS big Dems Appalled that a bunch of trucks with flags are driving down the highway flanking the Biden bus, ARE c…"
USMCLep,2020-11-01 15:26:03,"RT @hatefakenews: Oh, say it isn’t so. JoeBiden⁩ turns xenophobic. 
How are you going to pay back China, Joe if you become their enemy? 
#M…"
Teresa998877,2020-11-01 15:26:03,"And as the saying goes, label your enemies to that of which you are guilty of."
CamilleGage1,2020-11-01 15:26:03,RT @fred_guttenberg: NO FEAR!!!  KEEP VOTING!!!  IT IS WORKING!!!  @JoeBiden WILL BE PRESIDENT ELECT IN 3 DAYS!!!
edwards_lill,2020-11-01 15:26:03,"RT @TheDemCoalition: If we don’t vote on behalf of those killed by police, their lives are in vain. #SoulsToThePolls"
hallmarkm1,2020-11-01 15:26:03,"RT @realDonaldTrump: Joe Biden has been a disaster for African Americans and Hispanic Americans—I am fighting for citizens of every race, c…"
DannytheHunter,2020-11-01 15:26:04,😂
ThillJesse,2020-11-01 15:26:04,"RT @FrankFigliuzzi1: I’m glad @FBI is looking at this, but where is Texas law enforcement??"
brainded,2020-11-01 15:26:03,"It’s stupid that the race is this close. Take note people, the GOP has learned they can straight up lie and get awa… https://t.co/JXm8DMLhOj"
kasbti,2020-11-01 15:26:04,"@domknight @realDonaldTrump @BarackObama Mr. President, is this what you agree with? Locking up ALL Democrats by th… https://t.co/2pbb7Sr1OI"
darlafortrump,2020-11-01 15:26:04,RT @JackPosobiec: Joe Biden is lying. He thinks the American people are chumps. We’ve seen the laptop. He needs to come clean https://t.co/…
theBobSmall,2020-11-01 15:26:04,RT @TomFitton: Smoking-gun email reveals how Hunter Biden introduced Ukrainian businessman to VP dad https://t.co/Mgij7D4DsO via @nypost
LevineDrew,2020-11-01 15:26:04,"@JoeBiden I wasn't sure about you at first, but right now I'm very glad you're our nominee.  Onward, Mr. 46."
MeechonMeech,2020-11-01 15:26:04,@FreeBeacon Biden voters
expatfrommass,2020-11-01 15:26:04,"RT @RollingStone: Video: Trump supporters tried to run Biden bus ""off the road"" https://t.co/EQa9mymZDC https://t.co/u7k1fGAqyX"
LondonPam3,2020-11-01 15:26:04,RT @JazzShaw: Holy crap! That's Beverley Hills??? Where did these people come from? 👀
Renee48233773,2020-11-01 15:26:04,"RT @MajorPatriot: Trump is playing a compilation video of all Biden's gaffes!

It's Hilarious

#TrumpRallyPA"
goldwaterkid65,2020-11-01 15:26:04,"RT @VJT23206424: Trump supporters...

Gather outside AG Bill Barr's Virginia home and demand he take action and lock up Joe Biden in the wa…"
surfmoma,2020-11-01 15:26:04,@tomagus109 @SUBRATA30016572 @JoeBiden He was impeached for things @JoeBiden did😂 whole thing was a sham.
Mmksjlpv,2020-11-01 15:26:04,"RT @weallfalld0wn_: #TrumpTerroism 
#TrumpThugs"
ArtInovar,2020-11-01 15:26:04,"RT @paulomathias: As pesquisas erraram com Trump 2016, Brexit e Bolsonaro. Agora, dão como certa a vitória de Joe Biden. Sei não."
djpalardy,2020-11-01 15:26:04,"RT @DonaldJTrumpJr: The Pittsburgh Post-Gazette has not endorsed a Republican for president since 1972.

Today they endorsed @realDonaldTru…"
tee020202,2020-11-01 15:26:04,"RT @BobLonsberry: An Obama/Biden official posted this last night, and took it down almost immediately. I wonder white. https://t.co/xujhLoI…"
konalono,2020-11-01 15:26:04,#SoulsToThePolls
AMcA32449832,2020-11-01 15:26:04,"Has anyone noticed that multiple prominent GOPers, newspapers, and magazines came out months ago in support of Bide… https://t.co/zXMAbA9NaB"
roymanu41,2020-11-01 15:26:04,"RT @CRG_CRM: The NYT is notably unrelenting in pushing fake news of Russian US election meddling to help Biden defeat Trump.

Despite claim…"
lindawallner,2020-11-01 15:26:04,RT @JonLemire: Three days out and Biden's got jokes
coachclement,2020-11-01 15:26:04,"Gotta keep pushing! We need every available vote!!
#VoteBidenHarris2020"
DylanJCarty,2020-11-01 15:26:04,@eee65620154 @Lawlatu @BarbekindR @JoeBiden No working class American will see a tax raise. Stop listening to MSM propaganda.
alexandraheuser,2020-11-01 15:26:04,RT @eavesdropann: ANALYSIS-Bidencare or Trumpcare? Health Plans Will Affect the U.S. Economy Differently | https://t.co/TrTNcNLffY https://…
AVIVKLN,2020-11-01 15:26:04,"RT @kirstiealley: The FAMOUS big Dems Appalled that a bunch of trucks with flags are driving down the highway flanking the Biden bus, ARE c…"
USN_Ret_in_Cali,2020-11-01 15:26:04,RT @TimeforTruth16: @JoeBiden https://t.co/E0GnffkUVX
GiGiCollier18,2020-11-01 15:26:04,"RT @realDonaldTrump: Joe Biden called Black Youth SUPER PREDATORS. They will NEVER like him, or vote for him. They are voting for “TRUMP”."
HurstDsmith3347,2020-11-01 15:26:04,RT @seanhannity: Biden Campaign Staffer Introduces Kamala Harris as ‘the Next President of the United States’ https://t.co/hYDHJdsSyU
rollemright,2020-11-01 15:26:04,"RT @FouldsIain: ... Election 2020.
... Trump will easily win the election. However, corrupt polling is being sold by corrupt media calling…"
Mariekiernan4,2020-11-01 15:26:04,@JoeBiden Biden equals https://t.co/1dlBGQJKho
VolkerMartha,2020-11-01 15:26:04,RT @TomFitton: Smoking-gun email reveals how Hunter Biden introduced Ukrainian businessman to VP dad https://t.co/Mgij7D4DsO via @nypost
healitup1111,2020-11-01 15:26:04,"RT @NottaLemming: Anonymous Chinese donors contributed more than
$22 MILLION DOLLARS to the
Biden Center still have not been revealed, with…"
squeakypapy,2020-11-01 15:26:04,RT @united__UK: #Pelosi has already stated that no matter who wins Tues #Biden will be sworn in in Jan. #Biden has stated he doesn't need p…
Scottsetgoals,2020-11-01 15:26:05,"RT @realDonaldTrump: Biden wants to LOCKDOWN our Country, maybe for years. Crazy! There will be NO LOCKDOWNS. The great American Comeback i…"
p91ete,2020-11-01 15:26:04,"RT @Falconeddie1: @JoeBiden Yeah...because we're in a global pandemic
 Dems want to lock us in our homes and weld the doors shut. MAYBE the…"
matteo_barbosa,2020-11-01 15:26:05,"RT @superyayadize: This is just a sample of the Pennsylvania oil &amp; gas workers @JoeBiden plans on stripping of employment.

The @realDonald…"
TrueBlu96574291,2020-11-01 15:26:05,"RT @RWTrollPatrol: @realDonaldTrump NEW AD: From @rvat
 Former Director of the CIA under Bush @GenMhayden: ""If there is another term for Tr…"
emilykholcomb,2020-11-01 15:26:05,RT @RichardGrenell: Yikes! Mayor Pete says a total lockdown across the country is being considered by Joe Biden.
StillStateless,2020-11-01 15:26:05,"RT @BenjaminNorton: If Trump wins the election, he will devote his second term to escalating the dangerous new cold war on China even furth…"
LKBAwake,2020-11-01 15:26:05,"RT @catturd2: Where is Joe Biden going to go and scream at 8 people standing in circles, today?"
Lyn1350,2020-11-01 15:26:05,RT @TOSFALLA3: @JesseKellyDC @RavenNightMyst Corrupt China Joe Biden. https://t.co/Mrtj0k0Huy
Goldie16629549,2020-11-01 15:26:05,@jamesmsimpson @SidneyPowell1 Must vote Red. The Democrats have been duped. Hard o believe our country has allowed… https://t.co/HONApmd4en
super578840993,2020-11-01 15:26:04,@biff1414 @JoeBiden he will finish America https://t.co/XgXEaTJj5w
nfltexanfan,2020-11-01 15:26:05,RT @WatchChad: If Hunter Biden has nothing to hide then why is Hunter Biden hiding?
MaurerPatty,2020-11-01 15:26:04,"RT @dbongino: Again, this is impossible. The media has assured us that Biden is beating Trump by at least 37.5 points in Arizona and that t…"
BSanto2,2020-11-01 15:26:05,"RT @PoliticalIntent: If Biden was winning Democrats wouldn't:

stop traffic
burn down cities
loot stores
attack police
censor on Twitter, F…"
ButtercupWisdom,2020-11-01 15:26:05,RT @RealRLimbaugh: Saturday pop quiz: who led the Senate Supreme Court hearings Justice Clarence Thomas referred to as a “high-tech lynchin…
BethLit00495618,2020-11-01 15:26:05,Ooh!
dhoney1726,2020-11-01 15:26:05,"RT @brucehallsports: Definitely, and they know that."
ridcorruption,2020-11-01 15:26:05,"@TribunePlebeian I agree, the republicans are trying to suppress the vote to keep power. Our only chance at this po… https://t.co/8mG5ublY7y"
MinMtwit,2020-11-01 15:26:05,"RT @hatefakenews: Are you serious?  No one looked at Joe for 47 years while he was fighting desegregation, making law to the detriment of y…"
pollsofpolitics,2020-11-01 15:26:05,"RT @pollsofpolitics: Which of these Candidates has the Best Chance of becoming #POTUS, @JoeBiden, @Jorgensen4POTUS or @realDonaldTrump?

Pl…"
Trumpismyprez3,2020-11-01 15:26:05,I stand by my belief Obummer was the worst president of all time. He did nothing in 8 years except becoming the kil… https://t.co/skXNOUo4gs
TruthsOverTrump,2020-11-01 15:26:05,"RT @TeamJoe: We cannot afford to have anyone sit this election out — there’s too much at stake.

We need all hands on deck. Ready to get to…"
ZyroFoxtrot,2020-11-01 15:26:05,RT @Austin_Network: Do not underestimate how enormous this mail-in ballot harvesting fraud is going to be.  Democrats are fine with tearing…
chrismen320,2020-11-01 15:26:05,"RT @ScottMStedman: Final NYT/Siena polls:

Biden +11 in Wisconsin
Biden +6 in Pennsylvania 
Biden +6 in Arizona 
Biden +3 In Florida https:…"
VoterMinnesota,2020-11-01 15:26:05,@JoeBiden Who. Built. The. Cages?  #ChinaJoe https://t.co/1IAnBfLMP1
MeowMeowCatCafe,2020-11-01 15:26:05,RT @TomFitton: Smoking-gun email reveals how Hunter Biden introduced Ukrainian businessman to VP dad https://t.co/Mgij7D4DsO via @nypost
JimmyDivoux,2020-11-01 15:26:05,@JoeBiden https://t.co/kaVm5ubkrC
Orlien,2020-11-01 15:26:05,@JoeBiden Uh!  The President of Puerto Rico gave their SUPPORT to President Trump....did you forget that??? LOL
sewecalet,2020-11-01 15:26:05,"RT @Florencia_Pink: 🇺🇸Jon Voight califica a Joe Biden de ""malvado"" en un intenso video a favor de Donald Trump
El mundo necesita a los Esta…"
Susan_anne8335,2020-11-01 15:26:05,"@SebGorka @TheDemocrats “We’ll ALL be living in jail, if Biden gets elected!”

🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸"
Robinsm86398738,2020-11-01 15:26:05,"Democrats and Fake Fauci are hurting farmers. This has to stop. Vote Red, open up the country."
ancientspud,2020-11-01 15:26:05,RT @greggutfeld: and they'll do it again.
carrasco_yvan,2020-11-01 15:26:05,RT @IngrahamAngle: If Biden wins he’ll be one of the weakest presidents in U.S. history. Because he’s a puppet who owes his power to billio…
ElleChristense1,2020-11-01 15:26:05,RT @davereaboi: Somehow the FBI has the resources to spend time on this and on race hoaxes all over the country.  https://t.co/ytWnDKvRKu
Friend_J17,2020-11-01 15:26:05,@RepsForBiden @JoeBiden https://t.co/bKkDPlA1tI
azpublic1,2020-11-01 15:26:05,"RT @FrankFigliuzzi1: I’m glad @FBI is looking at this, but where is Texas law enforcement??"
Jlux6b,2020-11-01 15:26:05,"RT @KarinSung_: I see you, Warren Democrats, out there dominating the texts and phones and letters and post cards. Y’all are hustlers."
TetopToby,2020-11-01 15:26:05,RT @wdunlap: @realDonaldTrump One thing positive about no one wanting to see Joe Biden speak... https://t.co/JHht0VLjTW
Esu767,2020-11-01 15:26:05,"RT @TrumpWarRoom: ""Joe Biden and I are about to work to get rid of that tax cut,"" Kamala Harris tells Hispanic Americans. https://t.co/BT9s…"
JohnGLake4,2020-11-01 15:26:05,"If you want total lockdown, vote #BidenHarris2020"
italocrcosta,2020-11-01 15:26:05,Então @Gu_rebel  tá tudo dentro do marco civilizatorio ?
soppyhon,2020-11-01 15:26:05,"RT @ChuckCallesto: Breaking #FoxNews Alert : Fox News Poll: Majority trusts Biden on COVID, half say virus is out of control"
RedRaidr89,2020-11-01 15:26:05,@eagle_au @GovMikeHuckabee Not hardly. That's wishful thinking at best. But why would you want a dementia riddled o… https://t.co/Ej3xtpTZ8t
WriterRichardOH,2020-11-01 15:26:05,@JoeBiden RIDE THE LIGHTNING!!! https://t.co/alTYf1tW9t
BlujusM,2020-11-01 15:26:05,"RT @gtconway3d: That was Hillary, dum-dum, not Joe. 

On the other hand, it was you who said two Black members of Congress should ""go back""…"
BetterFills,2020-11-01 15:26:05,RT @TeacherFirewife: #EliazarCisneros was the driver of the black truck that tried to run the Biden bus off the road. This made internation…
FrankGonRetUSMC,2020-11-01 15:26:05,"The people’s voice MUST be heard!
Very nice!"
TsmithRobert,2020-11-01 15:26:05,"My in-laws are highly educated and voting red . They're not so much voting for Trump , they're just not voting for… https://t.co/KKfiaGW6tf"
SeraKing00,2020-11-01 15:26:05,"RT @Redistrict: Lesson: 15 months later, amid a pandemic/racial reckoning and after an impeachment/SCOTUS fight, we pretty much finish at t…"
dbznd,2020-11-01 15:26:05,"@themarketswork @FBI this”news” outlet is pushing lies &amp; weaponized tge FBI 

@nextstarv has some explaining to do… https://t.co/PfSpvwT8Ms"
egrattan,2020-11-01 15:26:05,@atrupar Betsy apparently hasn’t heard of the Trump train that attempted to push the Biden bus and staffers off the road.
patriotic_tom,2020-11-01 15:26:05,"RT @kirstiealley: The FAMOUS big Dems Appalled that a bunch of trucks with flags are driving down the highway flanking the Biden bus, ARE c…"
linda_jeziorski,2020-11-01 15:26:05,"RT @neeratanden: Over the last few days, the GOP sued to disenfranchise tens of thousands of voters. Their allies are trying to drive Biden…"
a_golio,2020-11-01 15:26:05,@AceAchillez @emmadadres Some do and that's not okay! What's different is I haven't seen Biden promoting them doing… https://t.co/QVHIKAjgKP
del3382,2020-11-01 15:26:05,"RT @TimMurtaugh: The Pittsburgh Post-Gazette has not endorsed a Republican for president since 1972.

Today they endorsed @realDonaldTrump…"
King4q1,2020-11-01 15:26:05,@doadam Lmao were talking about Biden &amp; trump right?
cwl2017,2020-11-01 15:26:05,RT @wdunlap: @JoeBiden One thing positive about no one wanting to see Joe Biden speak... https://t.co/JvaxBlPKXn
pomsmama,2020-11-01 15:26:05,@Beleafer1 @MizQue @respectinc @AynRand_is_Dead @SeeAllEvil @fireman452a @CHHolte @DorisAAtkinson @criteria681… https://t.co/EICF9a7UgY
kbetuker,2020-11-01 15:26:05,RT @tribelaw: AXIOS: “No one working for Trump or Biden thinks the post-election period will be remotely normal. Even if you get the result…
Jim43520096,2020-11-01 15:26:05,"THIS IS STILL AMERICA-!
IF U WANT TO COLLECT CARS U CAN
IF U WANT TO COLLECT COINS U CAN !
IF U WANT TO COLLECT TED… https://t.co/ngg5Z7Q8cy"
Quadroopled,2020-11-01 15:26:05,Opinion | What America would be like under a President Biden https://t.co/XGIMtfGVc2
jilb18,2020-11-01 15:26:05,"RT @TheyCallMeTomO1: Based on California history, back in '18

Numerous Ca Republicans had the votes to take office. Then all of a sudden,…"
carpxx87,2020-11-01 15:26:05,@JoeBiden We’re sick of a child predator like you harassing kids! Stay away!!
jlokuta6553,2020-11-01 15:26:06,@JoeBiden The democrat will end democrat caused chaos. What a crock of shit.
Jahkfore78,2020-11-01 15:26:06,"RT @TimMurtaugh: The Pittsburgh Post-Gazette has not endorsed a Republican for president since 1972.

Today they endorsed @realDonaldTrump…"
boyaki_tsubasa,2020-11-01 15:26:06,"RT @DonaldJTrumpJr: Home Depot Co-Founder Bernie Marcus: ""Undecided voters should ask themselves: Do I want to return to the pre-pandemic T…"
maryann_szafran,2020-11-01 15:26:06,"RT @FrankFigliuzzi1: I’m glad @FBI is looking at this, but where is Texas law enforcement??"
Bob74068898,2020-11-01 15:26:06,@JoeBiden Jill Biden needs to be jailed for elder abuse for allowing the democrats to use this dementia riddled puppet as a candidate
