author,date,text
KidKool4U,2020-10-31 09:24:54,"RT @mspdcali: Biden’s in Florida Screaming as Usual, lying his Ass off to Americans, God &amp; Everyone! 
Biden needs to be removed from the Ca…"
yorkshireDennis,2020-10-31 09:24:54,RT @Thomas1774Paine: Melania Trump Argues Biden’s ‘Socialist Agenda’ Will ‘Destroy America’ https://t.co/l7x5w0XiRE
LesPhillips79,2020-10-31 09:24:54,"@JoeBiden you cannot hide from this forever. This is not a hoax, despite the MSM’s best efforts to bury the story.… https://t.co/WUC3n1TlhH"
robri51,2020-10-31 09:24:54,Trump's Racist Hail Mary to White Voters Isn't Working https://t.co/ibasIZzSFn via @vice
sharon8numbers,2020-10-31 09:24:54,RT @korndiddy: Huh that sounds a lot like...... this year. My memory is shaky can anyone remind me who is currently President?
Loulou21725942,2020-10-31 09:24:54,"RT @realDonaldTrump: “A Biden win would mean the end of Fracking in Pennsylvania, Texas, and everywhere else. Millions of jobs would be los…"
mrstoasttyson,2020-10-31 09:24:54,RT @DailyCaller: EXCLUSIVE: A cybersecurity expert told us that the @nypost's smoking gun April 2015 Hunter Biden email from a Burisma exec…
USA_EaglesUp,2020-10-31 09:24:54,"RT @RealJamesWoods: Remember, my fellow Americans: Joe Biden stands for #Trunalimunumaprzure"
refrired,2020-10-31 09:24:54,RT @Cybelita: Quizás muchos todavía no entienden la importancia de q Trump gane la Presidencia de los EEUU. En pocas palabras él representa…
LAGALRE4,2020-10-31 09:24:54,RT @YoungKhit: J’allais voter si Trump ou Macron était candidat à l’élection présidentielle de Côte d’Ivoire.
TfmXrp,2020-10-31 09:24:54,"RT @gaye_gallops: WELL WELL WELL...DO TELL!

IN TEXAS!

Biden Campaign Operative, Texas State Senator Accused of Mail-in Ballot Fraud https…"
KitayamaLui,2020-10-31 09:24:54,"RT @vicksiern: @CNN Everyone knows that Joe got millions of dollars from China funneled to him through his son, Hunter Biden, because of th…"
BigLeague45th,2020-10-31 09:24:54,RT @RealJamesWoods: The guy’s dropping laptops around like he drops his demon seed in every hooker in town.  https://t.co/ROWASQVIHz
tux_nyc,2020-10-31 09:24:54,"RT @maddow: ""Thousands of Biden ads have been blocked by Facebook as part of the company’s pre-election blackout on new political ads, whic…"
david51476018,2020-10-31 09:24:55,"RT @KarenRenePryor: President Trump was chosen by God to save our Republic 
@realDonaldTrump 
@FLOTUS 
“My Trumpet Call”
#KarenRenéPryorPoe…"
obric1,2020-10-31 09:24:55,RT @PalmerReport: I'm tired of looking at Donald Trump's face
metaxas115,2020-10-31 09:24:55,"RT @JudicialWatch: .@TomFitton: ""Big Tech &amp; Media SUPPRESSING #Biden-Burisma Scandal--They're Deceiving the Public!""

Read more at https://…"
Marsha_4_Trump,2020-10-31 09:24:55,"RT @cjtruth: A BOAT PARADE WITH LOUD HORNS WOULD BE GREAT FOR THIS ONE TOMORROW 👇👇
Joe Biden and Barack Obama to hold Detroit campaign even…"
SecureRob,2020-10-31 09:24:55,"RT @K12Lioness: He (@realDonaldTrump ) shall overcome. All obstacles. Large or small. And still say, “God Bless you ALL.”
Fearless, strateg…"
c_a_r_s23,2020-10-31 09:24:55,@moonbuggy36 @IAmMonique16 We don't want the Biden Crime Family. Biden Lifelong Racist. Biden said Segregation-Jung… https://t.co/M1W6JYReus
lavineltcins,2020-10-31 09:24:55,RT @ezraklein: Learned a lot from this conversation with @NateSilver538. One thing I admire about the way he does data journalism: the mode…
Christi23739548,2020-10-31 09:24:55,RT @MalcolmNance: MUST READ THREAD: Trump convoy Ambushes Biden Campaign bus. #VanillaISIS
MoonGin2100,2020-10-31 09:24:55,RT @IAmNotACannibal: @CoreyMorrell2 @ericcervini @GilpinPeri This article confirms that Trump supporters have been following Biden's tour b…
EmBeesWeb,2020-10-31 09:24:55,"RT @SkyBlue4Change: @MusicMaven2772 @markknoller Get Fauci's opinion. The better the uptake the less severe the tragedy. Realistically, I d…"
gudelbatovar,2020-10-31 09:24:55,"RT @PatriziaRametta: ""At This Hour The Fate of the World Is Being Threatened by Global Conspiracy Against God"" General Flynn and Archbishop…"
theonlykesean,2020-10-31 09:24:55,RT @WildlifeWarrio9: @WearADamn_Mask @TrumpWarRoom @JoeBiden ABC news is covering this. You might want to delete you tweet. Trump was a bil…
EgUWY9R1Y9dRlBc,2020-10-31 09:24:55,"RT @BBCWorld: If 77-year-old Joe Biden wins the 2020 US election he'd be the oldest first-term president in history
 
Here are some of his…"
BlurryyAhl,2020-10-31 09:24:55,RT @lover_obi: TRUMP’S WALL OF LIES! https://t.co/GJFnV9liBE
SeeGuthrie,2020-10-31 09:24:55,RT @hrtablaze: Early voting numbers in California have Trump at 36% . That's plus 5 from 2016. If That's the kind of bump he's getting in t…
Coldfeet927,2020-10-31 09:24:55,RT @realDonaldTrump: Biden has pledged a staggering 700% increase in refugees from the most dangerous and violent terrorist hot spots on ea…
til88_,2020-10-31 09:24:55,RT @LeHuffPost: La présidence de Trump a été pire que ce que l’on craignait https://t.co/SJhJNCKzcq
LiftingTheVeil7,2020-10-31 09:24:55,💥
mthaslett,2020-10-31 09:24:55,"RT @Reuters: Madame Tussauds in Berlin loaded its wax effigy of Donald Trump into a dumpster, calling it a 'preparatory measure' ahead of t…"
zeusFanHouse,2020-10-31 09:24:55,"RT @AndrewForTrump: I wish there were a few Bikers for Trump that could have been around at this rally. 

I am pretty sure that she would n…"
TexasDamnit,2020-10-31 09:24:55,"RT @EricTrump: 1973 Biden Enters Office
1974
1975
1976
1977
1978
1979
1980
1981
1982
1983
1984
1985
1986
1987
1988
1989
1990
1991
1992
1993…"
UrsulaCuffee,2020-10-31 09:24:55,RT @AlOtroLado_Org: Hi @JoeBiden and @KamalaHarris you’ve already got your task force. We along w @JusticeInMotion @wrcommission @supportKI…
KelvinOsunde,2020-10-31 09:24:55,"RT @RepMattGaetz: President @realDonaldTrump ran in 2016 because he loves our country.

Joe Biden is running for another foreign paycheck."
KingDavid_84,2020-10-31 09:24:55,"RT @kjsorrel: as a state with the second highest electoral votes, if we turn texas blue biden wins the whole damn election without a doubt…"
hookstae1001,2020-10-31 09:24:55,"RT @paulcshipley: This is the last piece from Dr Eric Feigl-Ding before the election.
Listen to the science, listen to the doctors, listen…"
_at_adam_,2020-10-31 09:24:55,"2021 prediction -
Biden becomes president
Brexit delayed due to COVID and Boris resigns
Gove becomes PM, motion of… https://t.co/kqg96V4aJR"
suruagymotta,2020-10-31 09:24:55,"RT @leandroruschel: Anna Makanju, na posição ocupada no Facebook, poderia então defender a CENSURA de uma matéria do NY Post que expunha a…"
Beelzebud667,2020-10-31 09:24:55,RT @RealJamesWoods: Because CNN is a bullpen for comedy store propagandists masquerading as journalists.
dreamchild720,2020-10-31 09:24:55,"It is a strategy that encourages B to choose A by showing options that no one wants, along with threats. Mr. Biden… https://t.co/BaQwXgUrIi"
GaryCrosbie5,2020-10-31 09:24:55,"@JolyonMaugham Remarkable similarities between him and Trump,over their attitude on this Pandemic,in the early days!!"
Ehrenamtler_De,2020-10-31 09:24:55,"RT @Diana39643283: Leute m Weitblick sagten i August voraus, dass es unmittelb vor d US-Präsidentenwahl (03.11.) in Deutschland u.a. EU-Län…"
mimi67,2020-10-31 09:24:55,RT @UROCKlive1: How much was your tax cut worth?
seyahei,2020-10-31 09:24:55,"RT @donwinslow: 62 million people voted for this POS.

62 MILLION people."
errantelf,2020-10-31 09:24:55,RT @robert_perugini: @LeaBlackMiami This is from October 2019 https://t.co/XO0VHXUSv4
tennismom67,2020-10-31 09:24:55,RT @DavidWohl: I'll make sure to GO OUT OF MY WAY to shop at #HomeDepot! #MAGA
tradewind35,2020-10-31 09:24:55,RT @UROCKlive1: This is one of his most despicable lies.
melodyisdestiny,2020-10-31 09:24:56,"RT @ericcervini: These Trump supporters, many of whom were armed, surrounded the bus on the interstate and attempted to drive it off the ro…"
djxforce,2020-10-31 09:24:55,"RT @EM_RESUS: Hi ER Doc here,

I can’t believe this needs to be said but doctors do NOT get more money if somebody dies from COVID. 

RT so…"
MpoliticOu,2020-10-31 09:24:56,@ParentsDome or this ridiculous one - vote trump :-)
Panchy12897253,2020-10-31 09:24:56,"RT @Ramnier: De acuerdo a estos primeros correos publicados, la familia Biden, encabezada por Joe y Hunter, habría recibido cientos de mill…"
CheviotCourt,2020-10-31 09:24:56,RT @cmclymer: This document is fascinating. The Trump White House compiled 34 pages of celebrity outreach information with details on their…
Nexus7900,2020-10-31 09:24:56,RT @NY2Pasadena: 10k cars 👇🏼👇🏼 Trump 🚂
politcal_lurker,2020-10-31 09:24:56,@Britney4Trump @Dora17725030 @ABC Trump is literally all dramatics Brit4Trump lol
adrianadastra,2020-10-31 09:24:56,RT @Sillyshib: Was just thinking the only thing Trump hasn’t done is start a war. But he has hasn’t he? A civil war. He’s fired up all the…
1jcc,2020-10-31 09:24:56,"RT @AaronBelkin: New Stanford University study estimates that 18 Trump rallies have led to 30,000 COVID cases and 700 deaths https://t.co/k…"
RaymondTunez,2020-10-31 09:24:56,"RT @DarrenPlymouth: This New York Post story is now free to share.

Retweet away 😊

https://t.co/5YZ1z6MzQl"
yhwhuniversity,2020-10-31 09:24:56,RT @Angle54594695: How does Trump lose. Look at the crowds. There a a lot of Americans who are in a rage with the left.  People in their se…
DavisWorldwide,2020-10-31 09:24:56,"@realDonaldTrump Arbor Day is a national holiday created to recognize the importance of trees. Trump is so right, t… https://t.co/uoTC70sasa"
Stone1962Stone,2020-10-31 09:24:56,RT @1776Stonewall: Hackers broke into the Wisconsin Republican Party’s account being used to help reelect President Trump and stole $2.3 mi…
figtreelove,2020-10-31 09:24:56,RT @themarketswork: Whom among us hasn't randomly and serially left multiple laptops containing incriminating information that implicate a…
grykon,2020-10-31 09:24:56,"RT @charliekirk11: Joe Biden calls Trump supporters “ugly folks” in Minnesota

Just a week after he called them “chumps” in Pennsylvania

D…"
Quicksilver2723,2020-10-31 09:24:56,"RT @LawEnforceToday: Droney: Evidence has been piling up, including on-the-record, verifiable sources, texts, emails, and Hunter Biden's ow…"
rosiecwatts,2020-10-31 09:24:56,RT @jamesgfarrell: There is a chance that on Wednesday morning we are going wake up to both a second national lockdown and a second term fo…
PCMMeijerdeKok,2020-10-31 09:24:56,"RT @gtconway3d: This is truly one of the sickest lies he's ever told, and that's saying something. https://t.co/N7TOGJrskH"
Afl0343,2020-10-31 09:24:56,RT @thebradfordfile: LOL. The Biden campaign is keeping their event locations in Michigan secret because more Trump supporters show up than…
Y0KE_,2020-10-31 09:24:56,@davis_tyrel Biden please dont ban assault rifles
r_shinn,2020-10-31 09:24:56,"RT @drawandstrike: Let's not pretend Jill Biden is some innocent bystander. 

The more we find out about Hunter being used as the family ba…"
impulsivewoman,2020-10-31 09:24:56,"RT @cain_nate: ""At This Hour The Fate of the World Is Being Threatened by Global Conspiracy Against God"" - General Flynn and Archbishop Car…"
TheBookRest,2020-10-31 09:24:56,😱💕😱
SofiaZog,2020-10-31 09:24:56,#TrumpIsUnfitForOffice
grace_raws,2020-10-31 09:24:56,RT @jamesgfarrell: There is a chance that on Wednesday morning we are going wake up to both a second national lockdown and a second term fo…
kateb722,2020-10-31 09:24:56,RT @kayleighmcenany: The Liberal Democrat Governor of Minnesota tried to shut us down by only allowing 250 inside President @realDonaldTrum…
belgrade1861,2020-10-31 09:24:56,Joe Biden and Kamala Harris Support Criminals and Demoralize Cops https://t.co/CdTpUcxxIP
Ajaxbass2,2020-10-31 09:24:56,"RT @AngelGotti5: All well and good, but is @CBSNews showing this on their network? #JoeBiden"
M1Leonie,2020-10-31 09:24:56,@piersmorgan Unless it’s Donald Trump saying it!
JohnSmi93508079,2020-10-31 09:24:56,"RT @realDonaldTrump: Why isn’t Twitter trending Biden corruption? It’s the biggest, and most credible, story anywhere in the world. Fake Tr…"
MCCOYBOY1955,2020-10-31 09:24:57,Same one liberal wet after Trump for using
GemsFromAGemini,2020-10-31 09:24:57,RT @blackwomenviews: I don't just want Trump and the Republican Party to lose...I want them and everyone who supports them to go down in HU…
clarascalzer,2020-10-31 09:24:57,"@BoredomJoe @ObscuredNature @fadde @JoeBiden bob you imbecile, i hope you realize most of trumps allegations are do… https://t.co/pHnMrxMGqX"
CataneseMabel,2020-10-31 09:24:57,"RT @SCMPNews: Trump administration to announce a 180-day ban on asylum requests, citing coronavirus https://t.co/7J454eONKa"
carolNotmyPres,2020-10-31 09:24:57,RT @Laurie_Garrett: Here's a sign of how devastating this election cycle has been: Hardly anybody seems to notice that stock markets have p…
AusEAus,2020-10-31 09:24:57,"RT @donwinslow: Dear @Twitter @TwitterSupport 

I thought you were committed to stopping the lies and fake election tweets. The account kno…"
ms_knowital,2020-10-31 09:24:57,RT @JackPosobiec: Joe Biden is lying. He thinks the American people are chumps. We’ve seen the laptop. He needs to come clean https://t.co/…
montique47,2020-10-31 09:24:57,RT @shareitarie10: @donwinslow Unfortunately every event he holds fires up the ppl attending to vote. He doesn’t have to say anything hones…
AKroes3,2020-10-31 09:24:57,what is wrong with him  over and over again he repeats himself
CAEdge,2020-10-31 09:24:57,RT @PamelaGeller: Hunter Biden Has a PornHub Account Where He Uploaded His Personal Porn – Including with Family Member: How brazen and una…
SEFWB,2020-10-31 09:24:57,RT @ThePubliusUSA: Everything Donald Trump touches dies.
1gunguy,2020-10-31 09:24:57,"RT @realDonaldTrump: President Obama used to say that “if you wanted to see something really screwed up, give it to Joe Biden to do.” In fa…"
dlopez1780,2020-10-31 09:24:57,RT @CHIZMAGA: 🚨54% of the people at Trump’s Minnesota Rally tonight were not Republicans...
cAPSLOCKcHRIS,2020-10-31 09:24:57,"RT @ben_brechtken: Kein Wunder, dass die Dems Trump so verachten, mit dem KKK und der Antifa will er zwei Gruppierungen als Terrororganisat…"
WebForging,2020-10-31 09:24:57,"this bears a watch, and another watch, and another"
dianasdesk,2020-10-31 09:24:57,"RT @catturd2: Hillary Clinton was the worst presidential candidate I’ve ever seen. 

Joe Biden ... “Hold my trunalimunumaprzure.”"
Baffledbrit59,2020-10-31 09:24:57,RT @bryanbehar: I vacillate between thorough Biden confidence and abject terror. Not once a day. But like once a minute. #ThreeMoreDays
Parker1Erin,2020-10-31 09:24:57,"RT @donwinslow: Dear @Twitter @TwitterSupport 

I thought you were committed to stopping the lies and fake election tweets. The account kno…"
kurgatkogeyben,2020-10-31 09:24:57,"RT @Muziekschuur: There is no Corona. It is Jewish Magick! 

CDC has never isolated Corona! The Virus theory is debunked."
socrandall3,2020-10-31 09:24:57,RT @KimStrassel: Strassel: Media Caused Problem For Biden By Not Investigating Him In The Primaries  https://t.co/oxI9N2gSeE
Coldfeet927,2020-10-31 09:24:57,"RT @realDonaldTrump: ...Biden’s deadly migration policies will overwhelm taxpayers and open the floodgates to terrorists, jihadists, and vi…"
remicocuelle,2020-10-31 09:24:57,"Qu’il est bon de rire parfois.
Voici que l’intellectuel d’opérette Juan Branco justifie, par le truchement de circo… https://t.co/mGxqPsoDzI"
mundy71,2020-10-31 09:24:57,RT @GeorgeTakei: Fauxlania Trump
Bl00dyBar0n,2020-10-31 09:24:57,RT @TheAlchemist___: : This is head and shoulders the dumbest tweet I've seen this morning.
TwoCortWort,2020-10-31 09:24:57,So @realDonaldTrump puts people to sleep.
miss_queef,2020-10-31 09:24:57,RT @toldbydoci: Donald Trump effectively placed 3 young judges on the Supreme Court. The court is now majority conservative (6-3) and with…
SandraLK7,2020-10-31 09:24:57,RT @bigshoecanoe: “This election isn’t about Joe Biden or Donald Trump. This election is about about Trump—I love him or I hate him.  This…
RD1054,2020-10-31 09:24:57,"RT @gabriel_zucman: The wealth of US billionaires increased by 50% under Trump

https://t.co/z6XCloUqYX"
bengyclayton,2020-10-31 09:24:57,The Biden&amp;#8217;s were working to sell 14% of Rosneft Oil Company to the Chinese to circumvent US sanctions on Russ… https://t.co/phaBiYAH4i
TrueBasedBuddha,2020-10-31 09:24:58,"RT @lionheart_army: Anyone else notice on the 1st page Green New Deal its agenda initiative says wants to do &amp;  it says: 
""Economic securit…"
diabolicus23,2020-10-31 09:24:58,"Arguti pensatori di politica internazionale.
Rischiamo i vaccini (dove tutti sappiamo esserci il veleno) e le depor… https://t.co/acCgmhSWtg"
dtruitt224424,2020-10-31 09:24:58,"RT @TalbertSwan: @realDonaldTrump Trump is a corrupt politician, a rapist, a white supremacist, a pervert, a pathological liar, an arrogant…"
Rose20140808,2020-10-31 09:24:58,"RT @knife900: 安倍さんのことかと思った
「バイデンの話は90％作り話か嘘だ」"
rizz514,2020-10-31 09:24:58,"RT @GKeile: Has hell froze over.

Look👇

(CNN)The case for President Donald Trump is simple: He made the economy work for so many Americans…"
macp1204,2020-10-31 09:24:58,"@wohleben @derspiegel so ein friedensengel.

https://t.co/Mf4V8iGC9Q"
TSchmoll,2020-10-31 09:24:58,"RT @MRCJUSTRIDEIT: 🔴 @realDonaldTrump Has kept the #coronavirus to 9 Million People. 

🔴JUST REMEMBER @JoeBiden ALLOWED The H1N1 SWINE FLU…"
VincentCannatel,2020-10-31 09:24:58,"RT @gumboqueen3030: VanDrew has no loyalty ! Just wants a job ! Not good enough ! He chose traitor Trump , VOTE HIM OUT

POLITICO: Van Drew…"
Guoheng84400623,2020-10-31 09:24:58,"Madame Tussauds in Berlin dumps Trump before U.S. election https://t.co/FHGXhPvUts  
https://t.co/2y0xe4ecBy …… https://t.co/VwtGVMQk0W"
MyRabbitSt_u,2020-10-31 09:24:58,RT @RealJamesWoods: You didn’t see the Biden/Harris signs in the video? Such a simple thing to think before you speak.
CCeaough,2020-10-31 09:24:58,"RT @ddale8: So...in September, I had to abandon my 3.75-year count of every Trump false claim. Because he's talking so much and telling so…"
Heelspurs00,2020-10-31 09:24:58,Please retweet
MoranojDonal,2020-10-31 09:24:58,"@AbdonPallasch Not a shred of evidence to support Trump et Al claims.... Lies, tremendous lies like we have never h… https://t.co/o8F3wZVLwV"
peterhogben,2020-10-31 09:24:58,"RT @BorisJohnson_MP: Or to put it another way, nicotine stained frog-faced cunt seeks employment as professional arse licker."
413714,2020-10-31 09:24:58,"RT @ConservaMomUSA: The Shy #Trump Voter is going to SAVE our Constitutional Republic from Democrat destruction...pass it on.

#Vote RED
Re…"
Michell7511,2020-10-31 09:24:58,"RT @newsmax: If these reports are true, Joe Biden should be arrested - not elected, says Grant Stinchfield. @stinchfield1776 https://t.co/V…"
sweeterthanhon,2020-10-31 09:24:58,RT @CaslerNoel: https://t.co/LxAEEiQc6Y @realDonaldTrump
KatPatriotic,2020-10-31 09:24:58,RT @hahnalytics: @CoreyMorrell2 @ericcervini @GilpinPeri https://t.co/7IQ53DBUV5
alarmanucelar,2020-10-31 09:24:58,"RT @jose_eoi_2015: #USgestaciónsubrogada 🇺🇸
#GSinternacional 🌎

Trump se rinde frente a los nacidos gracias a la #GestaciónSubrogada intern…"
rasedspriggan,2020-10-31 09:24:58,@Zara_Linguist @ayazikb Biden elə bir-iki gün əvvəl o diasporadan xal qazanmaq üçün bizi pisləyən post paylaşmışdı
edvpml,2020-10-31 09:24:58,Paras suomalainen vaalianalyysi tähän mennessä tulee Geurtilta: https://t.co/2Dd2rC3VfL
_truth_hurts_20,2020-10-31 09:24:58,#PrideFamily  @PrideNews1
nacho56394118,2020-10-31 09:24:58,"RT @DiegoFusaro: DIEGO FUSARO: La lettera del cardinale Viganò a Trump. ""C'è un piano globale contro Dio e l'uomo""...
https://t.co/c0oHux5N…"
Propsta44,2020-10-31 09:24:58,RT @MeidasTouch: Let’s bring this home! If you would like to support our crowdfunding efforts to move the balloon state to state please go…
WykesCarol,2020-10-31 09:24:58,"RT @JohnMTalmadgeMD: Can someone post Kamala’s response to Trump’s racist, vulgar mocking of her name? She was with Trevor Noah on air. Gre…"
karr_mich,2020-10-31 09:24:58,"RT @Sassychickie: Well if CoVid is Trumps fault, and CoVid has almost eradicated the flu... then shouldn’t Trump be credited with curing th…"
JesseStrickla15,2020-10-31 09:24:58,RT @realDonaldTrump: Biden has pledged a staggering 700% increase in refugees from the most dangerous and violent terrorist hot spots on ea…
Mikejon49292106,2020-10-31 09:24:58,"RT @Alyssa_Milano: Florida, please. I’m begging you. Please vote. PLLEEAASSEEE."
vTrader_Akane,2020-10-31 09:24:58,"RT @f1ghtf0rfreed0m: FBI は、バイデンを捜査していると公表しました。
容疑はマネーロンダリング。"
zero21hundred,2020-10-31 09:24:58,"@thehill @VP @Mike_Pence @TheRickWilson When Trump was asked about the Trojan horse theory, he disagreed and said ""I never wear condoms""."
KAS22_KaaRinn_S,2020-10-31 09:24:58,RT @funder: Trump ruined Halloween for all of us.
winterlicht22,2020-10-31 09:24:58,RT @kitsunesketches: This thread . . . No words.
dfstep,2020-10-31 09:24:59,"RT @DailyCaller: NBC ran a story debunking a random Hunter Biden conspiracy nobody has ever heard of.

We proved via forensic analysis that…"
ChloBella15,2020-10-31 09:24:59,RT @KenDilanianNBC: Why isn't the media reporting on the Hunter emails? We can't be sure they haven't been doctored. What's been out so far…
Squirrel1110,2020-10-31 09:24:59,RT @Yamiche: American Medical Association is now pushing back on Trump's false claim that doctors &amp; hospitals are jacking up death tolls to…
Furball42869140,2020-10-31 09:24:59,"RT @realDonaldTrump: Suburban Women are trending strongly to our campaign because they want SAFETY, SECURITY, and love the fact that I term…"
htgy_miltac572,2020-10-31 09:24:59,"RT @Mishimadou: オバマはこう言ってた
「本当の大しくじりが見たければ、バイデンに回せ」
じっさいオバマはバイデン出馬を止めようとした
「君が出る必要はない」とこうだ
そして予備選のずっと後まで支持しなかった
「バイデンなら敗ける！」だ

※裏ではそう言っていたと…"
NormanClarR,2020-10-31 09:24:59,"RT @MSNBC: Joe Biden and Barack Obama to campaign together in Michigan on Saturday.
https://t.co/6fLwe7iCJ6"
huntersi933,2020-10-31 09:24:59,"Come la lettera del 25-10-20 di Viganò a Trump oggi a distanza di un settimana libero ne parla, perché sui social m… https://t.co/76ofr2MrGz"
DannyHulse3,2020-10-31 09:24:59,This must have been awful.
jon60988603,2020-10-31 09:24:59,"RT @Nichola24202052: #BidenCrimeFamiily 
#TakeDownTheCCP 
#WhistleBlowerMovement  
@Independent
@WISN12News
@TB_Times
@WPXIRyanHouston
@Sun…"
ladythunderous,2020-10-31 09:24:59,Thinking back to the time where we all thought Trump running for President was a good joke.
masondc886,2020-10-31 09:24:59,"RT @rambunctiousgo3: Maybe PVO should be pointing this out to the many Aust. based MAGA, QAnon and other Trump loonies that think Dan Andre…"
SamViner8,2020-10-31 09:24:59,Can you see Trump doing this??
Davidsannie4,2020-10-31 09:24:59,RT @john_koetzner: @BillyBaldwin My 87 year old mom voted for Biden-Harris
MaryVir17105139,2020-10-31 09:24:59,RT @RealJamesWoods: The guy’s dropping laptops around like he drops his demon seed in every hooker in town.  https://t.co/ROWASQVIHz
andyahs,2020-10-31 09:24:59,RT @Lrihendry: “The things I did while in elected office should not be made public while I am seeking a higher public office—-“ Joe Biden o…
Winnerisred,2020-10-31 09:24:59,"RT @jacobkschneider: This is INCREDIBLE! Minnesotans chant ""Trump! Trump! Trump!"" after Democrats like Keith Ellison and Tim Walz did every…"
vynette4,2020-10-31 09:24:59,Doctors deserve better.
Roger758,2020-10-31 09:24:59,"RT @NanciAma: In the middle of a deadly pandemic, this sociopathic nutcase declares war on doctors. Hates them because they save lives &amp; in…"
mebloops1234,2020-10-31 09:24:59,"RT @KellyannePolls: He is no longer hiding - his contempt for ""other"" Americans 

Deplorable!"
SunshineEmpire,2020-10-31 09:24:59,@EoinHiggins_ @RuckCohlchez This is no defense of Biden but you’ve taken one story from Florida in ‘20 and connecte… https://t.co/dRG7iqiL1Z
Iamsimt,2020-10-31 09:24:59,@African_Spring Hence Trump call him sleepy Biden
TJoker2020,2020-10-31 09:24:59,RT @RealJamesWoods: You didn’t see the Biden/Harris signs in the video? Such a simple thing to think before you speak. https://t.co/aKSW66x…
Efc1109,2020-10-31 09:24:59,RT @disruptorelle: @jsolomonReports This is why 👇🏼 Read full thread
YHVHisLORD,2020-10-31 09:24:59,"RT @G_TheOriginal: I'm *only* here for Trump ~ RT if you are, too! 🇺🇸"
littrelljb,2020-10-31 09:24:59,@lenabenas21 @EricTrump Please tell me how Biden will get rid of it?  He did so well with the swine flu
aurora23f,2020-10-31 09:24:59,"RT @RICARDOCASESG: @diasasaigonados Fascistas y gente del ""menudeo"" y ""mayoristas"" de la noche, nada nuevo en las provocaciones fascistas,…"
gregtrudisill,2020-10-31 09:24:59,WATCH: Biden Refers To Horn-Honking Trump Supporters As ‘Ugly Folks’ While Promoting ‘Bringing The Country Together… https://t.co/wiIUOslKyh
Norminaus,2020-10-31 09:24:59,@VoiceOf81716176 @andreakrey @Kevin_McKernan @Craig_A_Spencer Hell yes. I hope you aren’t doing a Trump in saying i… https://t.co/OgeZe2JmnW
Penworks11,2020-10-31 09:24:59,RT @dbongino: This is impossible. The media tells us Trump is down by at least 80 points in Minnesota.
itsanandaj,2020-10-31 09:24:59,"RT @TreJan_: This is why creatives are so important....

This got the point across even if you don't read any of the lies."
JoymcdMcdonald,2020-10-31 09:24:59,"RT @freddyatton: —((( #Top10Reasons2DumpTrump )))—

🎩🔟
TOP TEN REASONS TO DUMP TRUMP

7⃣ 𝘀𝗮𝗱𝗶𝘀𝘁𝗶𝗰 𝗽𝘀𝘆𝗰𝗵𝗼𝗽𝗮𝘁𝗵

• #AmericanCarnage

DROP BOMB…"
PhyllisHart16,2020-10-31 09:24:59,RT @SavannahQSavage: Joe Biden has the best words😍😆 #JoeBiden https://t.co/tJfsrlOqtv
washumom,2020-10-31 09:24:59,RT @SallyDeal4: @realDonaldTrump Moody's Analytics says #Biden's plan would create more jobs than you. They also found household incomes wo…
David29450115,2020-10-31 09:24:59,RT @angusjwest: The BBC &amp; other MSM are a disgrace in their selection of the news agenda. Please let’s have another news outlet. Sky are vi…
kosik2061,2020-10-31 09:24:59,I just shared evidence that Trump is trading tax credit for campaign Initiatives and fixes
nutzodriven,2020-10-31 09:24:59,"RT @EricMMatheny: The Left, the media...they are not working to protect Joe Biden.

They're working to protect themselves.

There are a lot…"
RFN85661127,2020-10-31 09:24:59,RT @dbongino: This is impossible. The media tells us Trump is down by at least 80 points in Minnesota. https://t.co/JcdamNAnLJ
FBond51,2020-10-31 09:25:00,"RT @murray_nyc: @realDonaldTrump @OANN TOTAL LIES

How many times will Trump repeat or quote the same lies? For the BILLIONTH time, Biden i…"
Sharry16342143,2020-10-31 09:25:00,@kirstiealley You don’t need to say anything. Just by being a Trump supporter makes complicit
gone4good2,2020-10-31 09:25:00,I think that Trump doesn't give a damn.  Trump is all about Trump !
Stoptheinsani20,2020-10-31 09:25:00,"RT @Alyssa_Milano: Florida, please. I’m begging you. Please vote. PLLEEAASSEEE."
Amb0306,2020-10-31 09:25:00,"RT @OlgaNYC1211: Please VOTE!!
We need an overwhelming landslide for the future of our country and world. I talk to people in other countri…"
mikeyoooo5811,2020-10-31 09:25:00,RT @DonaldJTrumpJr: They’re covering for the most compromised candidate to ever run for president. They would rather someone that could be…
FreebetsAccas,2020-10-31 09:25:00,Spot on.
William05548637,2020-10-31 09:25:00,Let’s see if the delusional ramblings form this far left psycho can produce any evidence of election rigging and ch… https://t.co/2Re48gd1X2
twreeves7378,2020-10-31 09:25:00,RT @JoeBiden: Moody’s Analytics projects that my plan will create 18.6 million jobs — over 7 million more jobs than President Trump’s plan.…
radioglyphics,2020-10-31 09:25:00,RT @DrIanWeissman: Lancet calls the administration's virus response a 'disaster.' The Lancet has become the latest science journal to urge…
duanephansen,2020-10-31 09:25:00,@izzo_17 @ABC Here is what is also blowing me away all the MSM reporting Putin sticking up for Joe Biden. Like he w… https://t.co/jRQtsiLLdN
8foctdr67,2020-10-31 09:25:00,"RT @realDonaldTrump: Joe Biden is a corrupt politician who has done nothing but betray you for 47 long years - selling out to lobbyists, Ch…"
